Treatment ,Sample_day,Date,Hive_number,Sample_number,Visual1,Visual2,Date_Formatting,,,
treatment,1,10/23/2020,9,14,N,N ,1.00,,,
treatment,1,10/23/2020,9,15,N,N ,1.00,,,
treatment,1,10/23/2020,9,16,N,N ,1.00,,,
treatment,1,10/23/2020,9,17,N,N ,1.00,,,
treatment,1,10/23/2020,9,18,N,N ,1.00,,,
treatment,1,10/23/2020,9,19,N,N ,1.00,,,
treatment,1,10/23/2020,9,20,N,N ,1.00,,,
consumption ,2,10/23/2020,10,1,N,N ,2.00,,,
consumption ,2,10/23/2020,10,2,N,N ,2.00,,,
consumption ,2,10/23/2020,10,3,N,N ,2.00,,,
consumption ,2,10/23/2020,10,4,N,N ,2.00,,,
consumption ,2,10/23/2020,10,5,N,N ,2.00,,,
consumption ,2,10/23/2020,10,6,N,N ,2.00,,,
consumption ,2,10/23/2020,10,7,N,N ,2.00,,,
consumption ,2,10/23/2020,10,8,N,N ,2.00,,,
consumption ,2,10/23/2020,10,9,N,N ,2.00,,,
consumption ,2,10/23/2020,10,10,N,N ,2.00,,,
consumption ,2,10/23/2020,10,11,N,N ,2.00,,,
consumption ,2,10/23/2020,10,12,N,N ,2.00,,,
consumption ,2,10/23/2020,10,13,N,N ,2.00,,,
consumption ,2,10/23/2020,10,14,N,N ,2.00,,,
consumption ,2,10/23/2020,10,15,N,N ,2.00,,,
consumption ,2,10/23/2020,10,16,N,N ,2.00,,,
consumption ,2,10/23/2020,10,17,N,N ,2.00,,,
consumption ,2,10/23/2020,10,18,N,N ,2.00,,,
consumption ,2,10/23/2020,10,19,N,N ,2.00,,,
consumption ,2,10/23/2020,10,20,N,N ,2.00,,,
consumption ,3,10/23/2020,11,1,N,N ,3.00,,,
consumption ,3,10/23/2020,11,2,N,N ,3.00,,,
consumption ,3,10/23/2020,11,3,N,N ,3.00,,,
consumption ,3,10/23/2020,11,4,N,N ,3.00,,,
consumption ,3,10/23/2020,11,5,N,N ,3.00,,,
consumption ,3,10/23/2020,11,6,N,N ,3.00,,,
consumption ,3,10/23/2020,11,7,N,N ,3.00,,,
consumption ,3,10/23/2020,11,8,N,N ,3.00,,,
consumption ,3,10/23/2020,11,9,N,N ,3.00,,,
consumption ,3,10/23/2020,11,10,N,N ,3.00,,,
consumption ,3,10/23/2020,11,11,N,N ,3.00,,,
consumption ,3,10/23/2020,11,12,N,N ,3.00,,,
consumption ,3,10/23/2020,11,13,N,N ,3.00,,,
consumption ,3,10/23/2020,11,14,N,N ,3.00,,,
consumption ,3,10/23/2020,11,15,N,N ,3.00,,,
consumption ,3,10/23/2020,11,16,N,N ,3.00,,,
consumption ,3,10/23/2020,11,17,N,N ,3.00,,,
consumption ,3,10/23/2020,11,18,N,N ,3.00,,,
consumption ,3,10/23/2020,11,19,N,N ,3.00,,,
consumption ,3,10/23/2020,11,20,NA,NA,3.00,,,
consumption ,2,10/23/2020,12,1,N,N,2.00,,,
consumption ,2,10/23/2020,12,2,N,N,2.00,,,
consumption ,2,10/23/2020,12,3,N,N,2.00,,,
consumption ,2,10/23/2020,12,4,N,N,2.00,,,
consumption ,2,10/23/2020,12,5,N,N,2.00,,,
consumption ,2,10/23/2020,12,6,N,N,2.00,,,
consumption ,2,10/23/2020,12,7,N,N,2.00,,,
consumption ,2,10/23/2020,12,8,N,N,2.00,,,
consumption ,2,10/23/2020,12,9,N,N,2.00,,,
consumption ,2,10/23/2020,12,10,N,N,2.00,,,
consumption ,2,10/23/2020,12,11,N,N,2.00,,,
consumption ,2,10/23/2020,12,12,N,N,2.00,,,
consumption ,2,10/23/2020,12,13,N,N,2.00,,,
consumption ,2,10/23/2020,12,14,N,N,2.00,,,
consumption ,2,10/23/2020,12,15,N,N,2.00,,,
consumption ,2,10/23/2020,12,16,N,N,2.00,,,
consumption ,2,10/23/2020,12,17,N,N,2.00,,,
consumption ,2,10/23/2020,12,18,N,N,2.00,,,
consumption ,2,10/23/2020,12,19,N,N,2.00,,,
consumption ,2,10/23/2020,12,20,N,N,2.00,,,
positive ,3,10/23/2020,13,1,Y,Y,3.00,,,
positive ,3,10/23/2020,13,2,Y,Y,3.00,,,
positive ,3,10/23/2020,13,3,Y,Y,3.00,,,
positive ,3,10/23/2020,13,4,Y,Y,3.00,,,
positive ,3,10/23/2020,13,5,Y,Y,3.00,,,
positive ,3,10/23/2020,13,6,Y,Y,3.00,,,
positive ,3,10/23/2020,13,7,Y,Y,3.00,,,
positive ,3,10/23/2020,13,8,Y,Y,3.00,,,
positive ,3,10/23/2020,13,9,Y,Y,3.00,,,
positive ,3,10/23/2020,13,10,Y,Y,3.00,,,
positive ,3,10/23/2020,13,11,Y,Y,3.00,,,
positive ,3,10/23/2020,13,12,Y,Y,3.00,,,
positive ,3,10/23/2020,13,13,Y,Y,3.00,,,
positive ,3,10/23/2020,13,14,Y,Y,3.00,,,
positive ,3,10/23/2020,13,15,Y,Y,3.00,,,
positive ,3,10/23/2020,13,16,Y,Y,3.00,,,
positive ,3,10/23/2020,13,17,Y,Y,3.00,,,
positive ,3,10/23/2020,13,18,Y,Y,3.00,,,
positive ,3,10/23/2020,13,19,Y,Y,3.00,,,
positive ,3,10/23/2020,13,20,Y,Y,3.00,,,
positive ,3,10/23/2020,14,1,Y,Y,3.00,,,
positive ,3,10/23/2020,14,2,Y,Y,3.00,,,
positive ,3,10/23/2020,14,3,Y,Y,3.00,,,
positive ,3,10/23/2020,14,4,Y,Y,3.00,,,
positive ,3,10/23/2020,14,5,Y,Y,3.00,,,
positive ,3,10/23/2020,14,6,Y,Y,3.00,,,
positive ,3,10/23/2020,14,7,Y,Y,3.00,,,
positive ,3,10/23/2020,14,8,Y,Y,3.00,,,
positive ,3,10/23/2020,14,9,Y,Y,3.00,,,
positive ,3,10/23/2020,14,10,Y,Y,3.00,,,
positive ,3,10/23/2020,14,11,Y,Y,3.00,,,
positive ,3,10/23/2020,14,12,Y,Y,3.00,,,
positive ,3,10/23/2020,14,13,Y,Y,3.00,,,
positive ,3,10/23/2020,14,14,Y,Y,3.00,,,
positive ,3,10/23/2020,14,15,Y,Y,3.00,,,
positive ,3,10/23/2020,14,16,Y,Y,3.00,,,
positive ,3,10/23/2020,14,17,Y,Y,3.00,,,
positive ,3,10/23/2020,14,18,Y,Y,3.00,,,
positive ,3,10/23/2020,14,19,Y,Y,3.00,,,
positive ,3,10/23/2020,14,20,Y,Y,3.00,,,
positive ,1,10/23/2020,15,1,Y,Y,1.00,,,
positive ,1,10/23/2020,15,2,N,N,1.00,,,
positive ,1,10/23/2020,15,3,N,N,1.00,,,
positive ,1,10/23/2020,15,4,N,N,1.00,,,
positive ,1,10/23/2020,15,5,Y,Y,1.00,,,
positive ,1,10/23/2020,15,6,N,N,1.00,,,
positive ,1,10/23/2020,15,7,N,N,1.00,,,
positive ,1,10/23/2020,15,8,Y,Y,1.00,,,
positive ,1,10/23/2020,15,9,N,Y,1.00,,,
positive ,1,10/23/2020,15,10,N,N,1.00,,,
positive ,1,10/23/2020,15,11,Y,Y,1.00,,,
positive ,1,10/23/2020,15,12,Y,Y,1.00,,,
positive ,1,10/23/2020,15,13,Y,Y,1.00,,,
positive ,1,10/23/2020,15,14,N,N,1.00,,,
positive ,1,10/23/2020,15,15,N,Y,1.00,,,
positive ,1,10/23/2020,15,16,Y,Y,1.00,,,
positive ,1,10/23/2020,15,17,Y,Y,1.00,,,
positive ,1,10/23/2020,15,18,N,N,1.00,,,
positive ,1,10/23/2020,15,19,Y,Y,1.00,,,
positive ,1,10/23/2020,15,20,N,Y,1.00,,,
negative ,3,10/24/2020,1,1,N,N,3.00,,,
negative ,3,10/24/2020,1,2,N,N,3.00,,,
negative ,3,10/24/2020,1,3,N,N,3.00,,,
negative ,3,10/24/2020,1,4,N,N,3.00,,,
negative ,3,10/24/2020,1,5,N,N,3.00,,,
negative ,3,10/24/2020,1,6,N,N,3.00,,,
negative ,3,10/24/2020,1,7,N,N,3.00,,,
negative ,3,10/24/2020,1,8,N,N,3.00,,,
negative ,3,10/24/2020,1,9,N,N,3.00,,,
negative ,3,10/24/2020,1,10,N,N,3.00,,,
negative ,3,10/24/2020,1,11,N,N,3.00,,,
negative ,3,10/24/2020,1,12,N,N,3.00,,,
negative ,3,10/24/2020,1,13,N,N,3.00,,,
negative ,3,10/24/2020,1,14,N,N,3.00,,,
negative ,3,10/24/2020,1,15,N,N,3.00,,,
negative ,3,10/24/2020,1,16,N,N,3.00,,,
negative ,3,10/24/2020,1,17,N,N,3.00,,,
negative ,3,10/24/2020,1,18,N,N,3.00,,,
negative ,3,10/24/2020,1,19,N,N,3.00,,,
negative ,3,10/24/2020,1,20,N,N,3.00,,,
negative ,3,10/24/2020,2,1,N,N,3.00,,,
negative ,3,10/24/2020,2,2,N,N,3.00,,,
negative ,3,10/24/2020,2,3,N,N,3.00,,,
negative ,3,10/24/2020,2,4,N,N,3.00,,,
negative ,3,10/24/2020,2,5,N,N ,3.00,,,
negative ,3,10/24/2020,2,6,N,N ,3.00,,,
negative ,3,10/24/2020,2,7,N,N ,3.00,,,
negative ,3,10/24/2020,2,8,N,N ,3.00,,,
negative ,3,10/24/2020,2,9,N,N ,3.00,,,
negative ,3,10/24/2020,2,10,N,N ,3.00,,,
negative ,3,10/24/2020,2,11,N,N ,3.00,,,
negative ,3,10/24/2020,2,12,N,N ,3.00,,,
negative ,3,10/24/2020,2,13,N,N ,3.00,,,
negative ,3,10/24/2020,2,14,N,N ,3.00,,,
negative ,3,10/24/2020,2,15,N,N ,3.00,,,
negative ,3,10/24/2020,2,16,N,N ,3.00,,,
negative ,3,10/24/2020,2,17,N,N ,3.00,,,
negative ,3,10/24/2020,2,18,N,N ,3.00,,,
negative ,3,10/24/2020,2,19,N,N ,3.00,,,
negative ,3,10/24/2020,2,20,N,N ,3.00,,,
negative ,2,10/24/2020,3,1,N,N ,2.00,,,
negative ,2,10/24/2020,3,2,N,N ,2.00,,,
negative ,2,10/24/2020,3,3,N,N ,2.00,,,
negative ,2,10/24/2020,3,4,N,N ,2.00,,,
negative ,2,10/24/2020,3,5,N,N ,2.00,,,
negative ,2,10/24/2020,3,6,N,N ,2.00,,,
negative ,2,10/24/2020,3,7,N,N ,2.00,,,
negative ,2,10/24/2020,3,8,N,N ,2.00,,,
negative ,2,10/24/2020,3,9,N,N ,2.00,,,
negative ,2,10/24/2020,3,10,N,N ,2.00,,,
negative ,2,10/24/2020,3,11,N,N ,2.00,,,
negative ,2,10/24/2020,3,12,N,N ,2.00,,,
negative ,2,10/24/2020,3,13,N,N,2.00,,,
negative ,2,10/24/2020,3,14,N,N ,2.00,,,
negative ,2,10/24/2020,3,15,N,N ,2.00,,,
negative ,2,10/24/2020,3,16,N,N ,2.00,,,
negative ,2,10/24/2020,3,17,N,N ,2.00,,,
negative ,2,10/24/2020,3,18,N,N ,2.00,,,
negative ,2,10/24/2020,3,19,N,N ,2.00,,,
negative ,2,10/24/2020,3,20,N,N ,2.00,,,
treatment,4,10/24/2020,4,1,N,N ,4.00,,,
treatment,4,10/24/2020,4,2,N,N ,4.00,,,
treatment,4,10/24/2020,4,3,N,N,4.00,,,
treatment,4,10/24/2020,4,4,Y,N ,4.00,,,
treatment,4,10/24/2020,4,5,N,N ,4.00,,,
treatment,4,10/24/2020,4,6,N,N ,4.00,,,
treatment,4,10/24/2020,4,7,N,N ,4.00,,,
treatment,4,10/24/2020,4,8,N,N ,4.00,,,
treatment,4,10/24/2020,4,9,N,N ,4.00,,,
treatment,4,10/24/2020,4,10,N,N ,4.00,,,
treatment,4,10/24/2020,4,11,N,N ,4.00,,,
treatment,4,10/24/2020,4,12,N,N ,4.00,,,
treatment,4,10/24/2020,4,13,N,N ,4.00,,,
treatment,4,10/24/2020,4,14,Y,N ,4.00,,,
treatment,4,10/24/2020,4,15,N,N ,4.00,,,
treatment,4,10/24/2020,4,16,N,N ,4.00,,,
treatment,4,10/24/2020,4,17,N,N ,4.00,,,
treatment,4,10/24/2020,4,18,Y,Y,4.00,,,
treatment,4,10/24/2020,4,19,N,N ,4.00,,,
treatment,4,10/24/2020,4,20,N,N ,4.00,,,
treatment,4,10/24/2020,5,1,N,N ,4.00,Visual 1: Payton,,
treatment,4,10/24/2020,5,2,N,N ,4.00,Visual 2: Kaylin,,
treatment,4,10/24/2020,5,3,N,N ,4.00,,,
treatment,4,10/24/2020,5,4,N,N ,4.00,,,
treatment,4,10/24/2020,5,5,N,Y,4.00,,,
treatment,4,10/24/2020,5,6,N,N ,4.00,,,
treatment,4,10/24/2020,5,7,N,N ,4.00,,,
treatment,4,10/24/2020,5,8,N,N ,4.00,,,
treatment,4,10/24/2020,5,9,N,Y,4.00,,,
treatment,4,10/24/2020,5,10,N,N ,4.00,,,
treatment,4,10/24/2020,5,11,N,N ,4.00,,,
treatment,4,10/24/2020,5,12,N,N ,4.00,,,
treatment,4,10/24/2020,5,13,N,N ,4.00,,,
treatment,4,10/24/2020,5,14,Y,N ,4.00,,,
treatment,4,10/24/2020,5,15,N,N ,4.00,,,
treatment,4,10/24/2020,5,16,N,N ,4.00,,,
treatment,4,10/24/2020,5,17,N,N ,4.00,,,
treatment,4,10/24/2020,5,18,Y,Y,4.00,,,
treatment,4,10/24/2020,5,19,N,N ,4.00,,,
treatment,4,10/24/2020,5,20,Y,Y,4.00,,,
treatment,3,10/24/2020,6,1,N,Y,3.00,,,
treatment,3,10/24/2020,6,2,N,N ,3.00,,,
treatment,3,10/24/2020,6,3,N,N ,3.00,,,
treatment,3,10/24/2020,6,4,N,N ,3.00,,,
treatment,3,10/24/2020,6,5,N,N ,3.00,,,
treatment,3,10/24/2020,6,6,N,N ,3.00,,,
treatment,3,10/24/2020,6,7,N,N ,3.00,,,
treatment,3,10/24/2020,6,8,Y,N ,3.00,,,
treatment,3,10/24/2020,6,9,Y,N ,3.00,,,
treatment,3,10/24/2020,6,10,N,N ,3.00,,,
treatment,3,10/24/2020,6,11,N,N ,3.00,,,
treatment,3,10/24/2020,6,12,N,Y,3.00,,,
treatment,3,10/24/2020,6,13,N,N ,3.00,,,
treatment,3,10/24/2020,6,14,N,Y,3.00,,,
treatment,3,10/24/2020,6,15,N,N ,3.00,,,
treatment,3,10/24/2020,6,16,N,Y,3.00,,,
treatment,3,10/24/2020,6,17,N,N ,3.00,,,
treatment,3,10/24/2020,6,18,N,Y,3.00,,,
treatment,3,10/24/2020,6,19,N,Y,3.00,,,
treatment,3,10/24/2020,6,20,N,N ,3.00,,,
treatment,2,10/24/2020,7,1,N,N ,2.00,,,
treatment,2,10/24/2020,7,2,N,N ,2.00,,,
treatment,2,10/24/2020,7,3,N,N ,2.00,,,
treatment,2,10/24/2020,7,4,N,N ,2.00,,,
treatment,2,10/24/2020,7,5,N,N ,2.00,,,
treatment,2,10/24/2020,7,6,N,N ,2.00,,,
treatment,2,10/24/2020,7,7,N,N ,2.00,,,
treatment,2,10/24/2020,7,8,N,N ,2.00,,,
treatment,2,10/24/2020,7,9,N,N ,2.00,,,
treatment,2,10/24/2020,7,10,N,Y,2.00,,,
treatment,2,10/24/2020,7,11,N,Y,2.00,,,
treatment,2,10/24/2020,7,12,N,N ,2.00,,,
treatment,2,10/24/2020,7,13,N,Y,2.00,,,
treatment,2,10/24/2020,7,14,N,N ,2.00,,,
treatment,2,10/24/2020,7,15,N,N ,2.00,,,
treatment,2,10/24/2020,7,16,N,N ,2.00,,,
treatment,2,10/24/2020,7,17,N,N ,2.00,,,
treatment,2,10/24/2020,7,18,N,Y,2.00,,,
treatment,2,10/24/2020,7,19,N,N ,2.00,,,
treatment,2,10/24/2020,7,20,N,N ,2.00,,,
treatment,2,10/24/2020,8,1,N,N ,2.00,,,
treatment,2,10/24/2020,8,2,N,Y,2.00,,,
treatment,2,10/24/2020,8,3,N,Y,2.00,,,
treatment,2,10/24/2020,8,4,N,N ,2.00,,,
treatment,2,10/24/2020,8,5,N,N ,2.00,,,
treatment,2,10/24/2020,8,6,N,N ,2.00,,,
treatment,2,10/24/2020,8,7,N,N ,2.00,,,
treatment,2,10/24/2020,8,8,N,N ,2.00,,,
treatment,2,10/24/2020,8,9,N,N ,2.00,,,
treatment,2,10/24/2020,8,10,Y,Y,2.00,,,
treatment,2,10/24/2020,8,11,N,N ,2.00,,,
treatment,2,10/24/2020,8,12,N,N ,2.00,,,
treatment,2,10/24/2020,8,13,N,N ,2.00,,,
treatment,2,10/24/2020,8,14,Y,Y,2.00,,,
treatment,2,10/24/2020,8,15,Y,Y,2.00,,,
treatment,2,10/24/2020,8,16,N,N ,2.00,,,
treatment,2,10/24/2020,8,17,N,Y,2.00,,,
treatment,2,10/24/2020,8,18,N,Y,2.00,,,
treatment,2,10/24/2020,8,19,Y,Y,2.00,,,
treatment,2,10/24/2020,8,20,N,N ,2.00,,,
treatment,2,10/24/2020,9,1,Y,Y,2.00,,01/20/21: ,
treatment,2,10/24/2020,9,2,N,N ,2.00,,Hive 9-12,
treatment,2,10/24/2020,9,3,Y,Y,2.00,,Visual 1 - Payton,
treatment,2,10/24/2020,9,4,N,N ,2.00,,Visual 2 - Kaylin,
treatment,2,10/24/2020,9,5,N,N ,2.00,,,
treatment,2,10/24/2020,9,6,N,N ,2.00,,,
treatment,2,10/24/2020,9,7,N,N ,2.00,,,
treatment,2,10/24/2020,9,8,N,N ,2.00,,,
treatment,2,10/24/2020,9,9,Y,Y,2.00,,,
treatment,2,10/24/2020,9,10,N,N ,2.00,,,
treatment,2,10/24/2020,9,11,Y,Y,2.00,,,
treatment,2,10/24/2020,9,12,N,N ,2.00,,,
treatment,2,10/24/2020,9,13,Y,Y,2.00,,,
treatment,2,10/24/2020,9,14,N,N ,2.00,,,
treatment,2,10/24/2020,9,15,N,N ,2.00,,,
treatment,2,10/24/2020,9,16,N,N ,2.00,,,
treatment,2,10/24/2020,9,17,N,N ,2.00,,,
treatment,2,10/24/2020,9,18,N,N ,2.00,,,
treatment,2,10/24/2020,9,19,N,N ,2.00,,,
treatment,2,10/24/2020,9,20,N,N ,2.00,,,
consumption ,3,10/24/2020,10,1,N,N ,3.00,,,
consumption ,3,10/24/2020,10,2,N,N ,3.00,,,
consumption ,3,10/24/2020,10,3,N,N ,3.00,,,
consumption ,3,10/24/2020,10,4,N,N ,3.00,,,
consumption ,3,10/24/2020,10,5,N,N ,3.00,,,
consumption ,3,10/24/2020,10,6,N,N ,3.00,,,
consumption ,3,10/24/2020,10,7,N,N ,3.00,,,
consumption ,3,10/24/2020,10,8,N,N ,3.00,,,
consumption ,3,10/24/2020,10,9,N,N ,3.00,,,
consumption ,3,10/24/2020,10,10,N,N ,3.00,,,
consumption ,3,10/24/2020,10,11,N,N ,3.00,,,
consumption ,3,10/24/2020,10,12,N,N ,3.00,,,
consumption ,3,10/24/2020,10,13,N,N ,3.00,,,
consumption ,3,10/24/2020,10,14,N,N ,3.00,,,
consumption ,3,10/24/2020,10,15,N,N ,3.00,,,
consumption ,3,10/24/2020,10,16,N,N ,3.00,,,
consumption ,3,10/24/2020,10,17,N,N ,3.00,,,
consumption ,3,10/24/2020,10,18,N,N ,3.00,,,
consumption ,3,10/24/2020,10,19,N,N ,3.00,,,
consumption ,3,10/24/2020,10,20,N,N ,3.00,,,
consumption ,4,10/24/2020,11,1,N,N ,4.00,,,
consumption ,4,10/24/2020,11,2,N,N ,4.00,,,
consumption ,4,10/24/2020,11,3,N,N ,4.00,,,
consumption ,4,10/24/2020,11,4,N,N ,4.00,,,
consumption ,4,10/24/2020,11,5,N,N ,4.00,,,
consumption ,4,10/24/2020,11,6,N,N ,4.00,,,
consumption ,4,10/24/2020,11,7,N,N ,4.00,,,
consumption ,4,10/24/2020,11,8,N,N ,4.00,,,
consumption ,4,10/24/2020,11,9,N,N ,4.00,,,
consumption ,4,10/24/2020,11,10,N,N ,4.00,,,
consumption ,4,10/24/2020,11,11,N,N ,4.00,,,
consumption ,4,10/24/2020,11,12,N,N ,4.00,,,
consumption ,4,10/24/2020,11,13,N,N ,4.00,,,
consumption ,4,10/24/2020,11,14,N,N ,4.00,,,
consumption ,4,10/24/2020,11,15,N,N ,4.00,,,
consumption ,4,10/24/2020,11,16,N,N ,4.00,,,
consumption ,4,10/24/2020,11,17,N,N ,4.00,,,
consumption ,4,10/24/2020,11,18,N,N ,4.00,,,
consumption ,4,10/24/2020,11,19,N,N ,4.00,,,
consumption ,4,10/24/2020,11,20,N,N ,4.00,,,
consumption ,3,10/24/2020,12,1,N,N ,3.00,,,
consumption ,3,10/24/2020,12,2,N,N ,3.00,,,
consumption ,3,10/24/2020,12,3,N,N ,3.00,,,
consumption ,3,10/24/2020,12,4,N,N ,3.00,,,
consumption ,3,10/24/2020,12,5,N,N ,3.00,,,
consumption ,3,10/24/2020,12,6,N,N ,3.00,,,
consumption ,3,10/24/2020,12,7,N,N ,3.00,,,
consumption ,3,10/24/2020,12,8,N,N ,3.00,,,
consumption ,3,10/24/2020,12,9,N,N ,3.00,,,
consumption ,3,10/24/2020,12,10,N,N ,3.00,,,
consumption ,3,10/24/2020,12,11,N,N ,3.00,,,
consumption ,3,10/24/2020,12,12,N,N ,3.00,,,
consumption ,3,10/24/2020,12,13,N,N ,3.00,,,
consumption ,3,10/24/2020,12,14,N,N ,3.00,,,
consumption ,3,10/24/2020,12,15,N,N ,3.00,,,
consumption ,3,10/24/2020,12,16,N,N ,3.00,,,
consumption ,3,10/24/2020,12,17,N,N ,3.00,,,
consumption ,3,10/24/2020,12,18,N,N ,3.00,,,
consumption ,3,10/24/2020,12,19,N,N ,3.00,,,
consumption ,3,10/24/2020,12,20,N,N ,3.00,,,
positive ,4,10/24/2020,13,1,Y,Y,4.00,,,
positive ,4,10/24/2020,13,2,Y,Y,4.00,,,
positive ,4,10/24/2020,13,3,Y,Y,4.00,,,
positive ,4,10/24/2020,13,4,Y,Y,4.00,,,
positive ,4,10/24/2020,13,5,Y,Y,4.00,,,
positive ,4,10/24/2020,13,6,Y,Y,4.00,,,
positive ,4,10/24/2020,13,7,Y,Y,4.00,,,
positive ,4,10/24/2020,13,8,Y,Y,4.00,,,
positive ,4,10/24/2020,13,9,Y,Y,4.00,,,
positive ,4,10/24/2020,13,10,Y,Y,4.00,,,
positive ,4,10/24/2020,13,11,Y,Y,4.00,,,
positive ,4,10/24/2020,13,12,Y,Y,4.00,,,
positive ,4,10/24/2020,13,13,Y,Y,4.00,,,
positive ,4,10/24/2020,13,14,Y,Y,4.00,,,
positive ,4,10/24/2020,13,15,Y,Y,4.00,,,
positive ,4,10/24/2020,13,16,Y,Y,4.00,,,
positive ,4,10/24/2020,13,17,Y,Y,4.00,,,
positive ,4,10/24/2020,13,18,Y,Y,4.00,,,
positive ,4,10/24/2020,13,19,Y,Y,4.00,,,
positive ,4,10/24/2020,13,20,Y,Y,4.00,,,
positive ,4,10/24/2020,14,1,Y,Y,4.00,,Visual 1: Payton,
positive ,4,10/24/2020,14,2,Y,Y,4.00,,Visual 2: Kaylin,
positive ,4,10/24/2020,14,3,Y,Y,4.00,,,
positive ,4,10/24/2020,14,4,Y,Y,4.00,,,
positive ,4,10/24/2020,14,5,Y,Y,4.00,,,
positive ,4,10/24/2020,14,6,Y,Y,4.00,,,
positive ,4,10/24/2020,14,7,Y,Y,4.00,,,
positive ,4,10/24/2020,14,8,Y,Y,4.00,,,
positive ,4,10/24/2020,14,9,Y,Y,4.00,,,
positive ,4,10/24/2020,14,10,Y,Y,4.00,,,
positive ,4,10/24/2020,14,11,Y,Y,4.00,,,
positive ,4,10/24/2020,14,12,Y,Y,4.00,,,
positive ,4,10/24/2020,14,13,Y,Y,4.00,,,
positive ,4,10/24/2020,14,14,Y,Y,4.00,,,
positive ,4,10/24/2020,14,15,Y,Y,4.00,,,
positive ,4,10/24/2020,14,16,Y,Y,4.00,,,
positive ,4,10/24/2020,14,17,Y,Y,4.00,,,
positive ,4,10/24/2020,14,18,Y,Y,4.00,,,
positive ,4,10/24/2020,14,19,Y,Y,4.00,,,
positive ,4,10/24/2020,14,20,Y,Y,4.00,,,
positive ,2,10/24/2020,15,1,Y,Y,2.00,,,
positive ,2,10/24/2020,15,2,Y,Y,2.00,,,
positive ,2,10/24/2020,15,3,Y,Y,2.00,,,
positive ,2,10/24/2020,15,4,Y,Y,2.00,,,
positive ,2,10/24/2020,15,5,Y,Y,2.00,,,
positive ,2,10/24/2020,15,6,Y,Y,2.00,,,
positive ,2,10/24/2020,15,7,Y,Y,2.00,,,
positive ,2,10/24/2020,15,8,Y,Y,2.00,,,
positive ,2,10/24/2020,15,9,Y,Y,2.00,,,
positive ,2,10/24/2020,15,10,Y,Y,2.00,,,
positive ,2,10/24/2020,15,11,Y,Y,2.00,,,
positive ,2,10/24/2020,15,12,Y,Y,2.00,,,
positive ,2,10/24/2020,15,13,Y,Y,2.00,,,
positive ,2,10/24/2020,15,14,Y,Y,2.00,,,
positive ,2,10/24/2020,15,15,Y,Y,2.00,,,
positive ,2,10/24/2020,15,16,Y,Y,2.00,,,
positive ,2,10/24/2020,15,17,Y,Y,2.00,,,
positive ,2,10/24/2020,15,18,Y,Y,2.00,,,
positive ,2,10/24/2020,15,19,N,N ,2.00,,,
positive ,2,10/24/2020,15,20,N,N ,2.00,,,
negative ,4,10/25/2020,1,1,N,N ,4.00,,,
negative ,4,10/25/2020,1,2,N,N ,4.00,,,
negative ,4,10/25/2020,1,3,N,N ,4.00,,,
negative ,4,10/25/2020,1,4,N,N ,4.00,,,
negative ,4,10/25/2020,1,5,N,N ,4.00,,,
negative ,4,10/25/2020,1,6,N,N ,4.00,,,
negative ,4,10/25/2020,1,7,N,N ,4.00,,,
negative ,4,10/25/2020,1,8,N,N ,4.00,,,
negative ,4,10/25/2020,1,9,N,N ,4.00,,,
negative ,4,10/25/2020,1,10,N,N ,4.00,,,
negative ,4,10/25/2020,1,11,N,N ,4.00,,,
negative ,4,10/25/2020,1,12,N,N ,4.00,,,
negative ,4,10/25/2020,1,13,N,N ,4.00,,,
negative ,4,10/25/2020,1,14,N,N ,4.00,,,
negative ,4,10/25/2020,1,15,N,N ,4.00,,,
negative ,4,10/25/2020,1,16,N,N ,4.00,,,
negative ,4,10/25/2020,1,17,N,N ,4.00,,,
negative ,4,10/25/2020,1,18,N,N ,4.00,,,
negative ,4,10/25/2020,1,19,N,N ,4.00,,,
negative ,4,10/25/2020,1,20,N,N ,4.00,,,
negative ,4,10/25/2020,2,1,N,N ,4.00,,,
negative ,4,10/25/2020,2,2,N,N ,4.00,,,
negative ,4,10/25/2020,2,3,N,N ,4.00,,,
negative ,4,10/25/2020,2,4,N,N ,4.00,,,
negative ,4,10/25/2020,2,5,N,N ,4.00,,,
negative ,4,10/25/2020,2,6,N,N ,4.00,,,
negative ,4,10/25/2020,2,7,N,N ,4.00,,,
negative ,4,10/25/2020,2,8,N,N ,4.00,,,
negative ,4,10/25/2020,2,9,N,N ,4.00,,,
negative ,4,10/25/2020,2,10,N,N ,4.00,,,
negative ,4,10/25/2020,2,11,N,N ,4.00,,,
negative ,4,10/25/2020,2,12,N,N ,4.00,,,
negative ,4,10/25/2020,2,13,N,N ,4.00,,,
negative ,4,10/25/2020,2,14,N,N ,4.00,,,
negative ,4,10/25/2020,2,15,N,N ,4.00,,,
negative ,4,10/25/2020,2,16,N,N ,4.00,,,
negative ,4,10/25/2020,2,17,N,N ,4.00,,,
negative ,4,10/25/2020,2,18,N,N ,4.00,,,
negative ,4,10/25/2020,2,19,N,N ,4.00,,,
negative ,4,10/25/2020,2,20,N,N ,4.00,,,
negative ,3,10/25/2020,3,1,N,N ,3.00,,,
negative ,3,10/25/2020,3,2,N,N ,3.00,,,
negative ,3,10/25/2020,3,3,N,N ,3.00,,,
negative ,3,10/25/2020,3,4,N,N ,3.00,,,
